,0,31,59,90,120,151,181,212,243,273,304,334
0,109.37,108.85,111.58,125.72,139.5,186.53,306.02,388.97,318.15,210.4,156.8,132.42
1,102.15,108.8,105.32,108.17,116.08,180.83,296.08,366.83,302.1,192.32,144.18,131.38
2,106.13,112.58,102.88,103.52,116.93,184.25,308.95,403.57,337.22,204.62,161.37,144.13
3,101.28,114.5,106.25,110.05,120.83,157.9,266.7,352.12,297.62,198.33,145.17,121.62
4,94.95,106.53,96.3,96.18,102.05,175.87,301.97,363.57,294.28,186.28,134.87,119.7
5,108.8,116.9,105.48,109.05,119.32,161.8,280.23,367.85,306.17,199.98,153.88,131.27
6,101.8,99.38,91.83,111.27,120.43,173.07,308.08,402.87,323.42,195.02,141.97,128.77
7,103.13,107.1,103.43,110.82,119.58,182.75,320.95,405.47,325.25,186.95,143.75,138.82
8,101.23,110.05,98.43,105.3,122.07,172.8,291.17,387.48,309.6,188.28,154.85,136.55
9,103.03,114.95,104.88,108.18,111.08,187.78,353.13,451.62,351.43,204.05,156.08,142.12
10,108.47,120.08,119.22,129.63,135.38,187.92,300.7,388.9,349.42,237.87,175.53,141.68
11,104.28,110.78,103.28,118.73,128.03,171.18,295.2,392.48,319.95,190.8,145.33,133.93
12,102.67,120.6,108.95,105.37,116.25,177.68,297.25,373.25,305.23,192.43,155.18,139.27
13,115.38,116.1,107.95,112.38,126.97,180.53,300.38,380.13,308.42,205.2,170.73,149.72
14,110.92,112.82,100.18,102.7,112.9,167.17,289.22,366.13,299.67,197.18,149.23,129.03
15,102.6,98.98,89.37,93.5,104.82,178.92,308.77,382.22,304.57,185.08,141.73,133.17
16,107.05,114.87,105.97,121.03,137.5,172.03,266.12,327.5,289.6,214.68,156.75,135.85
17,95.08,104.25,96.4,99.25,112.77,160.1,268.47,351.02,296.23,201.78,159.75,136.5
18,95.15,91.87,89.45,103.15,115.32,165.4,282.63,362.42,295.62,168.68,126.13,126.73
19,99.15,103.03,96.0,100.08,116.3,170.55,281.17,367.32,308.32,188.87,136.33,117.15
20,111.0,115.95,102.78,112.22,122.23,180.8,329.45,416.95,330.23,200.57,149.42,134.93
21,106.93,115.57,101.28,94.1,108.85,177.45,293.85,368.37,299.22,182.95,134.1,118.3
22,105.45,116.65,111.12,122.3,128.57,189.38,334.8,448.57,362.12,207.7,158.95,145.97
23,89.12,95.13,94.38,99.78,111.3,168.45,291.68,379.37,306.18,181.82,140.77,128.53
24,100.55,105.78,99.92,105.4,113.77,179.98,322.62,435.35,369.8,212.58,150.93,135.43
25,110.58,114.0,103.73,109.77,120.68,176.23,287.08,344.12,298.07,212.97,166.63,156.77
26,110.27,116.22,112.05,111.02,115.28,156.37,260.5,337.1,288.3,197.1,157.55,142.62
27,99.53,106.28,105.07,106.9,111.4,173.0,289.77,356.02,292.8,187.52,147.42,141.62
28,121.3,124.98,104.6,112.0,135.6,197.23,323.2,431.98,364.23,212.22,141.8,128.68
29,106.38,119.77,106.65,101.4,118.95,173.1,281.72,363.18,298.93,182.83,144.05,132.57
30,121.52,120.58,107.17,117.03,133.07,174.47,281.63,379.3,315.78,196.88,157.67,151.37
31,109.67,109.63,101.43,102.28,117.53,177.2,283.32,357.27,304.07,205.27,164.72,153.4
32,105.68,110.1,98.42,101.77,104.92,159.0,278.43,346.07,282.45,173.22,135.88,130.93
33,89.0,98.47,91.48,93.53,109.6,189.38,331.05,437.05,351.38,194.33,137.42,116.12
34,101.17,100.0,86.57,97.6,109.92,183.78,374.43,505.52,393.63,215.9,150.47,136.7
35,106.65,120.28,113.65,117.15,125.8,186.73,331.3,440.05,364.97,216.67,163.73,148.48
36,88.68,90.78,79.22,88.45,99.3,171.98,309.98,404.63,329.43,183.77,127.78,121.12
37,102.68,104.3,99.55,111.68,128.5,157.45,263.42,348.87,286.88,190.37,159.65,152.78
38,96.73,105.92,97.9,101.03,116.1,187.88,328.92,419.5,340.98,206.2,144.75,126.05
39,97.28,106.58,102.25,103.85,119.37,175.65,293.3,385.38,326.37,203.53,144.85,129.1
40,122.8,128.92,120.55,122.12,128.8,176.8,292.93,387.93,329.32,216.73,164.17,140.97
41,116.35,119.65,106.73,115.9,130.72,181.9,302.35,387.68,329.48,212.03,155.9,143.12
42,100.13,115.12,109.23,111.22,115.3,161.32,279.25,371.83,312.2,194.13,159.83,147.83
43,119.8,113.97,102.6,117.58,127.53,187.87,327.4,419.23,340.0,214.12,160.15,140.67
44,86.98,105.75,98.73,104.22,113.72,175.02,338.18,448.98,347.13,198.4,154.3,135.88
45,107.37,121.38,111.47,114.1,128.75,186.77,317.83,425.43,357.22,220.62,157.38,139.87
46,103.72,114.02,104.97,111.32,121.88,163.68,287.17,382.28,313.6,205.47,162.68,138.32
47,104.53,105.78,89.23,92.78,111.63,167.02,288.1,395.97,329.13,188.62,136.18,124.7
48,99.68,109.68,97.15,106.78,127.08,196.63,340.7,446.87,355.2,202.4,156.43,141.57
49,100.18,101.47,97.67,116.23,125.72,158.63,275.32,363.83,287.48,170.62,136.1,131.88
50,114.0,117.98,106.68,113.87,125.62,190.67,324.5,409.8,334.17,209.25,148.82,125.0
51,109.53,112.5,108.52,118.95,133.18,170.28,279.0,376.17,313.47,201.78,156.9,139.7
52,107.02,107.17,98.55,105.88,115.65,169.67,290.95,379.58,321.43,205.85,150.18,131.95
53,103.17,107.0,88.57,97.47,124.33,171.53,262.77,364.85,315.58,179.47,131.55,115.37
54,111.68,129.47,115.23,113.95,117.9,176.47,300.38,393.37,326.98,198.63,150.62,135.67
55,87.28,103.87,93.37,92.48,102.03,159.73,275.57,357.0,289.1,171.4,128.08,110.72
56,108.37,118.63,110.17,110.1,117.28,170.08,290.98,393.95,338.03,204.68,145.15,131.93
57,105.0,114.32,108.2,109.83,120.63,190.5,326.98,421.18,340.92,209.85,158.3,142.67
58,110.27,113.27,93.08,97.95,111.98,149.4,259.78,369.07,318.9,192.28,131.72,119.78
59,102.98,104.98,96.27,109.12,129.6,157.0,254.28,340.85,298.38,204.22,153.18,134.62
60,105.0,109.5,99.37,100.03,113.2,170.08,292.12,384.78,319.98,206.43,150.85,125.07
61,93.0,106.98,100.0,105.22,114.72,176.6,320.73,426.7,346.68,202.37,147.62,122.0
62,110.4,118.22,110.2,109.17,123.45,173.02,277.05,354.23,297.2,211.58,157.82,131.28
63,111.25,112.77,107.27,117.82,129.67,168.98,266.53,333.72,277.78,186.18,151.7,142.12
64,98.35,105.15,99.77,103.3,110.8,155.93,288.17,394.97,318.87,190.55,148.67,130.88
65,109.52,117.85,106.55,108.63,123.05,166.82,273.18,348.15,283.27,194.03,154.57,133.25
66,99.12,104.38,96.88,97.57,108.48,166.55,280.38,356.07,300.0,207.57,166.03,134.38
67,108.1,117.4,107.47,109.23,116.12,163.05,296.83,381.05,304.97,203.53,167.72,145.55
68,111.47,113.82,105.55,115.82,122.0,160.33,262.65,342.02,299.62,204.1,156.13,142.55
69,106.97,108.2,104.33,111.83,123.37,176.88,279.52,345.22,290.67,198.92,148.97,129.57
70,98.53,100.97,95.68,108.28,130.13,169.98,273.68,374.97,325.07,202.7,142.2,130.05
71,106.18,110.85,102.28,104.93,119.45,170.4,268.13,348.97,296.63,188.65,146.43,132.52
72,109.7,121.68,110.17,111.93,128.2,176.43,287.95,376.57,322.67,211.35,155.62,136.38
73,99.45,102.87,102.33,111.28,116.02,168.53,279.42,341.83,289.63,197.67,150.37,136.63
74,100.52,99.27,89.87,89.12,99.07,170.77,299.62,379.43,310.35,178.03,123.6,112.03
75,106.17,105.93,88.43,100.48,119.55,196.45,351.02,441.63,341.88,197.47,144.77,128.93
76,121.83,131.52,118.5,126.28,135.83,182.98,315.72,396.58,317.32,201.52,145.05,130.22
77,96.48,109.95,104.1,103.0,109.85,184.02,342.02,447.1,353.43,187.82,120.18,108.87
78,91.67,94.53,87.17,102.28,123.47,176.6,280.08,364.77,311.8,193.97,139.73,112.82
79,106.65,105.17,98.75,107.58,118.33,178.48,285.35,354.0,298.43,189.42,142.45,138.22
80,107.35,118.5,103.43,103.82,112.57,157.23,278.22,368.0,317.98,212.75,153.95,129.3
81,115.22,118.9,103.95,118.95,130.67,183.07,317.1,401.68,328.18,206.17,154.42,137.37
82,100.72,116.53,108.32,114.62,136.28,200.6,323.02,420.13,353.78,211.9,156.63,143.37
83,110.97,122.32,102.17,107.15,126.2,193.75,338.13,431.48,344.78,206.12,152.9,132.92
84,100.03,100.58,92.33,105.03,114.25,165.92,278.52,369.48,312.6,197.98,152.08,144.55
85,111.52,124.32,106.53,106.33,124.2,203.05,350.65,452.1,363.53,199.0,145.78,144.43
86,97.37,103.33,90.18,98.83,121.57,178.95,310.58,432.4,364.93,214.3,157.45,137.72
87,102.65,100.18,92.17,98.93,106.83,174.32,303.83,382.0,308.58,190.52,129.43,108.73
88,89.33,90.32,83.23,84.43,93.77,169.0,321.17,400.4,308.33,184.08,130.45,108.15
89,103.5,106.47,99.03,109.45,122.05,166.05,295.93,411.4,326.45,183.8,140.88,121.77
90,112.63,122.55,114.52,128.9,141.13,199.95,337.63,431.65,356.92,233.33,181.45,157.65
91,104.02,106.15,88.73,96.2,112.52,188.78,355.9,463.72,348.2,180.55,132.2,123.4
92,105.25,109.0,97.2,103.53,119.08,177.78,280.72,351.9,296.92,190.4,146.52,136.3
93,103.0,121.37,107.5,107.43,116.98,201.15,354.02,447.8,355.7,201.75,143.1,123.93
94,116.53,116.42,100.33,97.5,108.52,156.1,279.9,391.62,328.77,204.9,153.85,129.87
95,107.08,114.05,105.15,115.78,133.02,191.07,302.43,371.85,298.65,195.38,165.1,146.95
96,112.28,126.0,116.22,118.75,129.02,180.72,290.25,371.32,318.95,209.9,163.22,148.7
97,91.03,104.23,100.52,103.25,110.03,162.22,284.43,365.52,302.88,192.82,137.93,129.57
98,97.0,102.23,104.28,108.3,118.57,171.55,270.8,324.85,265.92,183.22,161.08,156.12
99,103.6,110.63,102.22,106.22,110.72,157.68,276.02,367.15,315.78,209.88,162.15,143.68
