,0,31,59,90,120,151,181,212,243,273,304,334
0,325.77,309.78,305.55,311.68,305.7,320.2,321.08,307.98,310.33,310.68,313.35,309.27
1,320.38,328.6,323.98,322.42,324.18,315.18,315.57,320.33,320.95,317.13,315.57,320.4
2,325.12,322.4,308.9,305.53,317.78,322.37,316.75,314.95,321.83,326.33,331.32,334.43
3,262.12,278.78,291.2,285.62,278.25,266.88,263.08,268.03,277.87,285.3,285.27,290.93
4,303.73,312.08,313.75,306.67,290.92,301.37,300.25,298.68,309.6,305.68,307.35,300.17
5,273.98,279.92,291.43,285.95,284.67,293.73,289.83,289.3,289.45,284.65,275.87,271.9
6,303.02,302.02,310.15,316.62,314.45,305.52,318.58,321.27,308.72,314.75,315.65,305.15
7,326.42,317.7,309.92,305.78,310.1,323.17,329.47,324.37,316.98,314.12,314.87,324.28
8,303.1,294.87,289.97,290.87,297.93,305.43,308.53,302.08,304.47,308.82,296.4,292.5
9,350.95,354.98,355.73,359.75,358.37,358.83,369.28,361.28,353.23,354.2,361.15,364.1
10,322.7,318.73,312.98,308.9,308.98,312.7,338.18,342.62,321.55,320.6,321.97,319.6
11,319.8,312.6,315.42,312.27,301.6,304.48,312.53,315.97,314.92,310.58,319.3,334.82
12,295.3,292.65,284.6,288.12,296.58,285.23,287.1,299.42,302.3,298.33,294.68,288.8
13,287.03,281.82,291.03,302.55,297.02,273.75,276.78,295.75,293.05,284.28,279.5,279.43
14,307.58,302.73,289.48,290.13,294.0,295.37,301.07,314.83,322.08,311.77,311.25,305.05
15,315.0,305.43,294.22,300.18,316.42,318.08,318.87,315.62,317.13,324.47,329.25,322.62
16,288.65,284.17,288.07,286.45,280.02,294.7,295.52,290.82,283.7,277.68,283.4,288.87
17,275.5,283.17,273.7,282.33,290.38,288.1,282.2,273.03,280.85,292.58,283.77,273.15
18,299.72,308.88,303.52,294.42,300.17,307.63,306.12,306.17,304.27,296.73,311.5,317.18
19,278.63,276.83,284.92,275.87,262.33,271.97,269.53,272.0,283.02,282.27,285.1,281.78
20,319.52,321.45,320.02,314.53,325.55,332.37,329.0,323.23,312.72,315.82,329.13,327.43
21,300.82,290.62,290.63,300.97,307.08,305.17,306.68,305.28,291.33,275.03,275.27,293.27
22,340.53,337.22,349.43,365.55,363.78,356.2,356.38,346.92,336.52,345.57,370.25,368.02
23,324.45,328.87,331.92,322.15,323.35,343.73,342.28,321.68,318.05,322.78,329.3,339.1
24,343.58,342.7,341.95,358.58,354.6,343.1,343.2,341.7,353.08,359.53,353.33,343.1
25,320.48,299.43,286.13,295.27,290.8,293.9,302.45,291.1,275.53,286.62,297.98,286.63
26,281.08,282.05,281.18,283.15,277.63,273.43,273.05,276.42,277.23,260.1,260.55,277.63
27,300.52,307.7,302.47,297.27,304.43,300.87,290.33,281.47,285.15,292.18,292.15,292.43
28,343.12,344.97,346.17,348.32,344.03,354.67,357.65,356.95,341.38,322.53,341.93,362.42
29,300.7,301.3,304.98,301.67,286.58,293.67,291.33,289.28,303.4,289.85,278.93,288.62
30,312.98,315.17,328.57,326.6,311.47,308.87,314.05,316.45,312.62,317.05,330.48,332.42
31,283.83,277.28,276.8,284.2,294.22,283.93,271.2,271.03,270.18,277.35,300.27,296.5
32,292.35,294.2,285.4,287.83,297.48,295.63,298.33,292.0,291.48,299.97,298.32,288.4
33,351.0,365.98,357.08,343.22,346.6,353.62,356.83,354.93,354.87,366.22,369.05,366.33
34,403.38,400.42,410.27,414.43,406.62,407.93,404.28,401.37,412.05,417.7,432.58,419.12
35,345.5,346.57,334.58,328.78,338.85,330.4,328.63,342.53,346.63,341.32,345.88,358.33
36,327.05,327.2,325.2,318.85,321.85,328.63,320.75,317.63,321.85,322.22,321.67,309.08
37,301.42,298.23,302.02,293.7,297.3,299.8,298.6,311.72,313.55,303.12,300.5,308.78
38,358.38,361.87,367.53,373.47,372.53,350.82,342.47,346.7,338.88,350.43,372.93,380.22
39,312.33,302.77,315.68,334.85,317.93,300.53,304.58,302.22,300.35,298.07,297.25,302.87
40,323.55,318.1,326.75,338.05,323.2,317.1,316.88,315.98,333.05,342.98,331.15,319.58
41,315.87,305.05,300.3,309.88,320.42,319.58,316.92,306.27,295.55,309.87,313.85,307.53
42,293.8,296.03,304.07,301.03,282.1,286.3,306.38,309.88,316.37,310.97,301.12,299.58
43,348.25,343.23,329.78,321.6,331.97,342.37,332.7,327.57,324.15,320.33,320.97,310.6
44,350.87,333.13,331.9,342.18,338.02,328.4,336.55,349.43,349.38,347.53,347.02,349.97
45,344.33,341.15,329.35,334.05,346.93,347.83,347.8,343.05,332.45,343.25,350.2,344.98
46,297.6,294.43,306.25,305.12,302.0,292.3,283.25,289.77,292.4,306.62,307.83,295.85
47,331.42,332.82,322.37,324.7,331.78,324.8,318.45,330.82,337.53,331.25,327.03,327.73
48,329.88,335.78,334.95,338.73,340.33,340.77,338.17,343.52,344.5,342.28,333.25,327.3
49,300.85,307.68,295.22,289.57,282.18,269.63,275.3,287.87,287.7,282.88,287.13,289.93
50,320.92,316.08,310.88,318.3,319.87,311.38,316.47,328.9,326.1,318.78,326.53,317.62
51,291.03,291.68,289.03,291.92,299.75,287.98,287.55,298.78,290.3,289.68,307.5,307.87
52,302.02,293.02,298.68,315.25,306.42,278.77,279.97,287.97,286.35,295.33,303.15,298.98
53,303.62,294.77,300.12,309.67,313.7,324.67,330.5,331.72,333.08,324.7,315.02,310.53
54,320.28,306.28,300.07,305.28,315.23,331.82,329.08,312.27,298.95,304.28,317.32,324.58
55,325.55,307.57,310.48,312.95,320.95,326.27,313.75,323.83,329.9,323.43,315.78,311.15
56,303.95,312.65,320.83,319.97,305.22,297.43,296.48,297.2,305.12,300.92,311.85,303.85
57,353.25,339.42,325.2,334.98,334.58,321.83,324.77,332.25,330.58,322.23,323.22,324.98
58,283.75,287.43,285.38,263.07,270.88,302.08,300.5,289.9,292.38,284.83,281.32,299.62
