,0,31,59,90,120,151,181,212,243,273,304,334
0,125.08,115.82,114.62,121.73,141.07,213.38,332.97,398.45,329.25,222.03,164.6,137.87
1,123.53,110.77,112.68,117.9,121.08,191.33,336.9,407.78,308.45,190.2,148.33,130.82
2,129.45,117.2,114.87,122.75,129.95,207.63,344.48,423.05,337.2,209.87,153.93,132.75
3,136.27,117.55,109.27,120.63,141.67,196.85,280.47,339.7,283.73,191.25,146.28,126.13
4,109.15,107.58,107.73,110.23,114.7,175.6,296.62,371.53,298.63,186.02,136.13,111.68
5,118.95,115.1,111.55,117.1,138.15,195.2,283.53,325.57,268.9,193.68,167.02,146.38
6,112.12,97.78,96.55,105.52,120.75,195.78,333.73,415.43,328.72,198.98,155.15,139.37
7,128.3,114.25,112.12,117.1,129.48,199.58,331.2,396.02,312.73,207.87,159.37,137.72
8,129.68,120.52,116.92,115.68,120.57,177.8,288.32,379.23,312.93,185.13,140.27,133.15
9,136.75,125.05,120.55,122.53,142.45,234.58,389.4,472.65,358.67,210.77,144.17,118.58
10,140.1,120.27,116.05,128.27,144.63,204.63,326.6,414.18,343.95,229.55,179.88,145.3
11,133.98,123.2,122.75,126.3,141.7,204.42,336.77,429.7,333.22,195.53,156.22,144.92
12,116.67,112.43,112.67,109.05,119.75,199.13,315.55,367.58,286.43,193.42,160.62,136.92
13,124.58,127.05,133.32,140.18,150.65,200.1,296.8,353.88,299.7,209.73,165.68,140.33
14,115.22,114.52,111.6,112.45,132.23,204.07,311.92,390.52,326.32,209.0,164.95,140.18
15,119.52,114.92,110.85,119.3,129.38,186.62,314.85,389.53,305.25,182.92,134.48,124.35
16,134.32,133.05,136.0,126.93,138.6,202.82,305.53,374.9,312.6,208.37,161.8,137.4
17,125.57,117.33,110.12,114.9,132.03,185.18,290.38,349.32,286.45,199.9,152.9,126.63
18,114.87,102.83,98.03,106.8,118.95,187.65,304.83,389.5,316.23,190.97,139.82,110.77
19,106.47,102.88,106.3,108.52,123.3,186.3,299.05,364.82,269.77,155.8,129.23,115.23
20,135.45,121.1,118.53,127.62,148.45,222.93,335.73,414.82,340.42,210.23,160.13,137.6
21,125.1,121.87,111.03,105.07,117.62,174.92,290.4,368.1,298.75,200.27,150.23,125.7
22,139.15,119.97,116.27,120.97,131.02,219.52,374.17,479.82,381.85,217.17,159.85,135.7
23,122.97,115.92,111.87,108.68,131.2,217.3,341.2,408.4,323.78,188.6,147.58,131.22
24,119.78,105.87,107.47,124.65,132.87,195.55,323.53,412.68,336.72,204.65,155.37,129.3
25,123.2,111.9,113.43,118.78,146.12,201.82,310.57,379.28,301.4,204.18,161.42,146.03
26,119.77,113.75,122.77,122.45,134.35,194.73,298.28,357.57,291.18,196.72,157.02,135.15
27,116.03,112.93,113.13,115.85,131.12,195.05,309.07,372.7,301.47,203.6,155.47,131.92
28,131.1,123.43,120.15,116.55,137.13,204.52,342.4,443.63,357.25,219.1,152.83,124.4
29,120.88,115.8,114.97,116.33,125.32,193.23,309.28,376.52,314.17,206.42,156.95,136.28
30,126.42,122.08,123.38,132.17,146.32,199.83,336.37,431.27,334.03,203.62,148.8,126.2
31,141.32,119.08,117.55,131.6,143.13,184.47,304.48,391.58,317.28,215.73,166.53,128.12
32,108.82,116.68,116.67,114.42,139.2,192.83,284.8,364.48,305.48,189.88,139.23,127.75
33,121.8,104.58,105.73,115.05,124.92,199.43,353.15,462.8,364.93,198.25,134.1,123.2
34,128.65,119.38,113.45,118.5,125.63,204.62,387.2,497.03,384.47,219.12,158.63,138.22
35,121.23,110.5,109.2,116.37,138.97,211.08,362.27,464.92,359.98,212.03,162.07,137.13
36,97.07,89.7,98.25,108.82,121.53,198.08,338.17,415.33,328.4,195.57,134.38,115.62
37,125.37,116.43,116.35,121.1,128.05,194.7,323.57,395.2,316.72,210.43,161.23,136.67
38,124.17,118.87,106.8,108.03,125.45,202.18,344.02,434.48,329.68,191.92,141.62,128.75
39,132.15,114.98,107.17,119.97,142.9,200.48,302.5,385.3,326.92,207.05,144.13,119.53
40,139.57,137.55,132.28,120.05,138.22,226.83,353.75,418.97,337.65,224.52,171.48,142.68
41,141.42,129.87,123.47,130.82,142.38,191.4,303.22,395.12,333.75,222.45,169.43,127.75
42,128.5,122.52,124.45,124.17,129.85,202.47,330.72,382.6,299.97,209.25,173.27,150.05
43,136.78,124.65,122.47,113.75,118.25,197.93,347.9,440.35,344.73,203.03,158.48,136.47
44,119.15,110.63,109.92,121.47,129.4,204.53,369.43,447.73,344.28,212.32,151.13,121.9
45,133.87,115.15,116.8,129.68,145.1,206.5,343.33,436.37,353.45,228.23,163.18,138.45
46,132.68,128.18,123.83,121.07,137.97,201.9,306.05,369.03,297.75,198.43,153.17,134.9
47,112.93,105.97,107.05,108.33,114.42,193.38,324.72,408.48,322.25,182.27,138.95,122.43
48,125.93,113.43,112.45,110.67,121.25,194.63,328.98,415.23,335.72,215.88,161.98,127.53
49,114.08,101.18,99.62,111.2,132.33,197.92,304.2,364.68,288.6,178.0,137.58,123.15
50,126.53,110.1,113.33,122.62,137.17,189.03,309.08,388.68,315.77,205.67,154.1,126.78
51,124.58,114.87,119.1,129.07,149.03,201.73,298.97,353.32,293.9,212.03,167.03,147.67
52,115.4,110.87,117.25,123.1,131.37,198.05,310.48,374.37,300.15,194.42,156.37,146.72
53,136.3,127.48,114.58,107.95,119.93,183.85,313.38,406.58,321.38,187.53,134.92,112.57
54,127.08,130.98,132.02,116.73,126.65,192.15,307.73,391.58,323.25,207.58,159.5,141.1
55,107.05,96.58,95.97,98.28,111.93,174.57,321.05,425.93,319.8,175.57,127.98,113.97
56,115.17,115.65,116.28,107.3,119.02,192.0,327.6,409.55,326.43,202.33,144.48,121.48
57,146.3,120.9,113.78,122.18,132.2,202.53,332.0,402.65,331.13,220.75,157.55,125.78
58,126.22,119.45,120.68,124.23,140.65,199.42,308.4,383.47,309.07,195.05,145.73,119.95
59,130.1,130.47,124.05,118.32,132.07,190.07,282.27,344.58,273.92,184.83,151.98,129.45
60,119.38,109.18,108.27,107.2,125.12,207.02,317.73,374.78,299.52,188.33,137.13,115.68
61,127.13,114.63,102.65,107.07,119.15,192.22,344.07,439.7,332.07,181.32,128.78,107.97
62,138.33,127.15,123.37,116.17,122.22,184.53,300.43,382.52,309.82,197.35,160.83,144.93
63,130.77,124.13,117.67,120.13,140.22,191.6,303.38,372.52,299.25,197.23,145.55,136.27
